Worker,Employer,Role,Date
777086,104774,332,18/07/2020 23:30
504545,104774,248,18/07/2020 23:30
806723,104774,332,18/07/2020 23:30
942002,104774,332,18/07/2020 23:30
860663,104774,332,18/07/2020 23:30
976643,104774,332,18/07/2020 23:30
435599,104774,332,18/07/2020 23:30
741998,104774,332,18/07/2020 23:30
746078,104774,332,18/07/2020 23:30
518102,104774,332,18/07/2020 23:30
660986,105014,325,18/07/2020 23:00
668582,105014,325,18/07/2020 23:00
976064,100688,325,18/07/2020 23:00
872174,105014,325,18/07/2020 23:00
875681,100688,325,18/07/2020 23:00
1015082,105014,325,18/07/2020 23:00
374816,103886,1445,18/07/2020 23:00
1018745,103886,1445,18/07/2020 23:00
977456,100688,325,18/07/2020 23:00
538328,100688,325,18/07/2020 23:00
352622,100688,325,18/07/2020 23:00
530582,100688,325,18/07/2020 23:00
1000643,100688,325,18/07/2020 23:00
246815,105014,325,18/07/2020 23:00
174560,100688,325,18/07/2020 23:00
953435,100688,325,18/07/2020 23:00
885176,100688,325,18/07/2020 23:00
683147,100688,325,18/07/2020 23:00
867581,100688,325,18/07/2020 23:00
840704,100688,325,18/07/2020 23:00
829490,92780,332,18/07/2020 22:59
807017,92780,332,18/07/2020 22:59
878642,104774,332,18/07/2020 22:30
729326,104774,332,18/07/2020 22:30
70121,104774,332,18/07/2020 22:30
927590,104774,332,18/07/2020 22:30
798218,104774,332,18/07/2020 22:30
196739,104774,332,18/07/2020 22:30
485789,104774,332,18/07/2020 22:30
257453,104774,332,18/07/2020 22:30
929345,104774,332,18/07/2020 22:30
668351,104774,332,18/07/2020 22:30
937151,104774,332,18/07/2020 22:30
609404,104774,332,18/07/2020 22:30
790457,104774,332,18/07/2020 22:30
745928,104774,332,18/07/2020 22:30
330614,104774,332,18/07/2020 22:30
995540,104774,332,18/07/2020 22:30
318464,104774,332,18/07/2020 22:30
875681,100688,325,18/07/2020 22:00
979985,103886,1445,18/07/2020 22:00
953435,100688,325,18/07/2020 22:00
867581,100688,325,18/07/2020 22:00
840704,100688,325,18/07/2020 22:00
676916,100688,325,18/07/2020 22:00
683147,100688,325,18/07/2020 22:00
976064,100688,325,18/07/2020 22:00
976643,104774,332,18/07/2020 21:30
942002,104774,332,18/07/2020 21:30
860663,104774,332,18/07/2020 21:30
746078,104774,332,18/07/2020 21:30
806723,104774,332,18/07/2020 21:30
435599,104774,332,18/07/2020 21:30
796811,95030,1151,18/07/2020 21:30
777086,104774,332,18/07/2020 21:30
741998,104774,332,18/07/2020 21:30
518102,104774,332,18/07/2020 21:30
591863,95030,1151,18/07/2020 21:30
706325,103886,1445,18/07/2020 21:00
770591,102842,1151,18/07/2020 21:00
487637,105176,1151,18/07/2020 21:00
826358,102842,1151,18/07/2020 21:00
160139,102842,276,18/07/2020 21:00
993803,103886,1445,18/07/2020 21:00
93752,102842,1151,18/07/2020 21:00
995453,104369,1151,18/07/2020 21:00
1004753,103886,1445,18/07/2020 20:00
643814,103886,1445,18/07/2020 20:00
979067,103886,1445,18/07/2020 20:00
994610,103886,1445,18/07/2020 20:00
976556,103886,1445,18/07/2020 20:00
743666,103886,1445,18/07/2020 19:00
907331,103886,1445,18/07/2020 19:00
168179,101816,381,18/07/2020 19:00
980939,103886,381,18/07/2020 18:00
493901,103886,381,18/07/2020 17:45
994091,103886,381,18/07/2020 17:30
1012997,103886,381,18/07/2020 17:30
761984,103886,381,18/07/2020 17:30
881453,96689,262,18/07/2020 17:05
496973,96689,262,18/07/2020 17:05
9455,103946,248,18/07/2020 17:00
151808,103946,248,18/07/2020 17:00
535691,103946,248,18/07/2020 17:00
96512,105017,255,18/07/2020 17:00
493901,103886,381,18/07/2020 16:30
640361,103859,241,18/07/2020 16:00
1015766,103886,381,18/07/2020 16:00
475700,104369,1151,18/07/2020 16:00
1005728,103886,381,18/07/2020 16:00
902471,103886,381,18/07/2020 16:00
984557,103886,381,18/07/2020 16:00
963032,95030,1151,18/07/2020 15:00
986039,103886,381,18/07/2020 14:30
151898,103886,381,18/07/2020 14:30
662054,87707,1151,18/07/2020 14:00
448484,87707,1151,18/07/2020 14:00
566765,87707,1151,18/07/2020 14:00
198500,103886,381,18/07/2020 13:45
856772,103886,381,18/07/2020 13:45
994091,103886,381,18/07/2020 13:45
1012904,103886,381,18/07/2020 13:30
1003763,103886,381,18/07/2020 13:30
984557,103886,381,18/07/2020 13:30
998285,103886,381,18/07/2020 13:30
239495,94112,332,18/07/2020 13:00
664787,94112,332,18/07/2020 13:00
993614,103886,381,18/07/2020 13:00
824393,95030,1151,18/07/2020 13:00
860528,359,248,18/07/2020 13:00
240791,102842,1151,18/07/2020 13:00
910424,102842,1151,18/07/2020 13:00
908468,105176,1151,18/07/2020 12:00
824393,95030,1151,18/07/2020 12:00
710597,95030,1151,18/07/2020 12:00
151898,103886,381,18/07/2020 11:30
994937,103886,381,18/07/2020 11:30
386942,103724,248,18/07/2020 11:00
920141,91391,248,18/07/2020 11:00
895604,103724,248,18/07/2020 11:00
915995,103724,248,18/07/2020 11:00
70121,103724,248,18/07/2020 11:00
798452,103946,248,18/07/2020 11:00
808211,64013,269,18/07/2020 10:30
509366,103886,1452,18/07/2020 10:00
218636,95030,1151,18/07/2020 10:00
1005035,103886,381,18/07/2020 10:00
1019810,103886,381,18/07/2020 09:30
787325,103859,241,18/07/2020 09:00
975680,98561,1151,18/07/2020 09:00
3368,104207,248,18/07/2020 09:00
975683,98561,1151,18/07/2020 09:00
455870,95030,1151,18/07/2020 09:00
811568,104762,1151,18/07/2020 08:30
978248,103886,1445,18/07/2020 08:00
798104,92282,332,18/07/2020 08:00
811568,104762,1151,18/07/2020 08:00
976442,103886,1445,18/07/2020 08:00
529241,103724,248,18/07/2020 08:00
541295,103823,248,18/07/2020 07:30
960170,103724,1151,18/07/2020 07:00
437153,103724,1151,18/07/2020 07:00
976874,103724,1151,18/07/2020 07:00
576653,103724,248,18/07/2020 07:00
749366,103724,248,18/07/2020 07:00
541295,103823,248,18/07/2020 07:00
927614,91391,248,18/07/2020 07:00
509393,103724,248,18/07/2020 07:00
998285,103886,381,18/07/2020 07:00
826358,103724,248,18/07/2020 07:00
996770,103886,381,18/07/2020 06:45
898160,103724,1151,18/07/2020 06:30
850196,103724,1151,18/07/2020 06:30
1015766,103886,381,18/07/2020 06:15
481733,103886,381,18/07/2020 05:30
1011371,103886,381,18/07/2020 05:30
151898,103886,381,18/07/2020 05:30
1012904,103886,381,18/07/2020 05:30
995120,103886,381,18/07/2020 05:15
1012166,103886,381,18/07/2020 05:15
177734,103886,1452,18/07/2020 05:00
923924,103724,248,18/07/2020 05:00
976556,103886,1452,18/07/2020 05:00
981266,103886,1452,18/07/2020 05:00
875618,102842,1151,18/07/2020 05:00
771065,103886,1452,18/07/2020 05:00
977678,103886,1452,18/07/2020 05:00
686414,103886,1452,18/07/2020 05:00
200114,103946,248,18/07/2020 05:00
807995,103886,1452,18/07/2020 05:00
703895,102842,1151,18/07/2020 05:00
921713,102005,332,18/07/2020 05:00
373481,103886,1452,18/07/2020 05:00
853094,103886,1452,18/07/2020 05:00
9455,103886,1452,18/07/2020 05:00
984776,103886,1452,18/07/2020 05:00
1000913,103886,1452,18/07/2020 05:00
418415,103886,1452,18/07/2020 05:00
984890,103886,1452,18/07/2020 05:00
801512,103886,1452,18/07/2020 05:00
151469,103886,1452,18/07/2020 05:00
967997,102005,332,18/07/2020 05:00
983720,103886,1452,18/07/2020 05:00
364703,103886,1452,18/07/2020 05:00
688316,103946,248,18/07/2020 05:00
1014449,103886,1452,18/07/2020 05:00
1001864,103886,1452,18/07/2020 05:00
405353,103886,1452,18/07/2020 05:00
733328,103886,1452,18/07/2020 05:00
982859,103886,1452,18/07/2020 05:00
685373,103886,1452,18/07/2020 05:00
901505,103886,1452,18/07/2020 05:00
76169,103946,248,18/07/2020 05:00
992822,103886,1452,18/07/2020 04:00
986573,103886,1452,18/07/2020 04:00
984407,103886,1452,18/07/2020 04:00
976679,103886,1452,18/07/2020 04:00
690734,100688,325,18/07/2020 03:00
754598,100688,325,18/07/2020 03:00
314759,100688,325,18/07/2020 03:00
744587,100688,325,18/07/2020 03:00
807056,100688,325,18/07/2020 03:00
194294,100688,325,18/07/2020 03:00
132551,100688,325,18/07/2020 03:00
988574,103886,1452,18/07/2020 03:00
538328,100688,325,18/07/2020 03:00
1002116,100688,325,18/07/2020 03:00
340091,100688,325,18/07/2020 03:00
979502,100688,325,18/07/2020 03:00
869564,93878,325,18/07/2020 02:00
1009295,100688,325,18/07/2020 02:00
1008767,100688,248,18/07/2020 02:00
977453,100688,325,18/07/2020 02:00
726713,100688,325,18/07/2020 02:00
1008023,100688,325,18/07/2020 02:00
777086,100688,325,18/07/2020 02:00
485264,103886,1445,18/07/2020 01:00
18878,103886,1445,18/07/2020 01:00
327584,103886,1445,18/07/2020 01:00
647852,103886,1445,18/07/2020 01:00
591209,103886,1445,18/07/2020 01:00
1003445,104774,332,18/07/2020 01:00
799634,103886,1445,18/07/2020 01:00
979196,103886,1445,18/07/2020 01:00
979067,103886,1445,18/07/2020 01:00
1001579,104774,332,18/07/2020 01:00
1003448,104774,332,18/07/2020 01:00
1018088,104936,325,18/07/2020 01:00
31814,103886,1445,18/07/2020 01:00
695987,103886,1445,18/07/2020 01:00
1000643,100688,325,18/07/2020 00:00
374816,103886,1445,17/07/2020 23:00
1018745,103886,1445,17/07/2020 23:00
872174,105014,325,17/07/2020 23:00
933044,105014,325,17/07/2020 23:00
535691,103946,248,17/07/2020 23:00
979397,105014,325,17/07/2020 23:00
246815,105014,325,17/07/2020 23:00
660986,105014,325,17/07/2020 23:00
668582,105014,325,17/07/2020 23:00
435599,104774,332,17/07/2020 22:55
806723,104774,332,17/07/2020 22:55
518102,104774,332,17/07/2020 22:55
814559,104774,332,17/07/2020 22:55
603179,104774,332,17/07/2020 22:55
976643,104774,332,17/07/2020 22:55
1002929,104774,332,17/07/2020 22:55
504545,104774,248,17/07/2020 22:55
977501,104774,332,17/07/2020 22:55
959687,104774,332,17/07/2020 22:55
397859,104774,332,17/07/2020 22:55
544229,104774,248,17/07/2020 22:55
820475,104774,332,17/07/2020 22:55
774725,104774,332,17/07/2020 22:30
976643,104774,332,17/07/2020 22:30
937151,104774,332,17/07/2020 22:30
814559,104774,332,17/07/2020 22:30
790457,104774,332,17/07/2020 22:30
485789,104774,332,17/07/2020 22:30
330614,104774,332,17/07/2020 22:30
745928,104774,332,17/07/2020 22:30
518102,104774,332,17/07/2020 22:30
729326,104774,332,17/07/2020 22:30
959687,104774,332,17/07/2020 22:30
897830,104774,332,17/07/2020 22:30
435599,104774,332,17/07/2020 22:30
977501,104774,332,17/07/2020 22:30
603179,104774,332,17/07/2020 22:30
1002929,104774,332,17/07/2020 22:30
878642,104774,332,17/07/2020 22:30
397859,104774,332,17/07/2020 22:30
806723,104774,332,17/07/2020 22:30
609404,104774,332,17/07/2020 22:30
205241,104774,332,17/07/2020 22:30
820475,104774,332,17/07/2020 22:30
995540,104774,332,17/07/2020 22:30
895307,104774,332,17/07/2020 22:30
1003613,100688,325,17/07/2020 22:00
352622,100688,325,17/07/2020 22:00
407687,100688,325,17/07/2020 22:00
1008245,103886,1445,17/07/2020 22:00
223991,100688,325,17/07/2020 22:00
885176,100688,325,17/07/2020 22:00
269363,100688,325,17/07/2020 22:00
722648,100688,325,17/07/2020 22:00
977456,100688,325,17/07/2020 22:00
867581,100688,325,17/07/2020 22:00
840704,100688,325,17/07/2020 22:00
750641,100688,325,17/07/2020 22:00
530582,100688,325,17/07/2020 22:00
1003451,100688,325,17/07/2020 22:00
981482,103886,1445,17/07/2020 22:00
174560,100688,325,17/07/2020 22:00
979985,103886,1445,17/07/2020 22:00
866648,100688,325,17/07/2020 22:00
953435,100688,325,17/07/2020 22:00
676916,100688,325,17/07/2020 22:00
875681,100688,325,17/07/2020 22:00
951413,100688,325,17/07/2020 22:00
930317,100688,325,17/07/2020 22:00
212120,95030,1151,17/07/2020 21:30
518102,104774,332,17/07/2020 21:30
1002929,104774,332,17/07/2020 21:30
603179,104774,332,17/07/2020 21:30
820475,104774,332,17/07/2020 21:30
976643,104774,332,17/07/2020 21:30
959687,104774,332,17/07/2020 21:30
814559,104774,332,17/07/2020 21:30
849089,95030,1151,17/07/2020 21:30
977501,104774,332,17/07/2020 21:30
397859,104774,332,17/07/2020 21:30
435599,104774,332,17/07/2020 21:30
806723,104774,332,17/07/2020 21:30
807017,92780,332,17/07/2020 21:30
961790,102842,1151,17/07/2020 21:00
993803,103886,1445,17/07/2020 21:00
847460,103886,1445,17/07/2020 21:00
908468,102842,1151,17/07/2020 21:00
1002041,103886,1445,17/07/2020 21:00
54497,102842,1151,17/07/2020 21:00
1002398,103886,1445,17/07/2020 21:00
801941,102842,276,17/07/2020 21:00
977894,103886,1445,17/07/2020 21:00
706325,103886,1445,17/07/2020 21:00
1004753,103886,1445,17/07/2020 20:00
994610,103886,1445,17/07/2020 20:00
96512,103886,1445,17/07/2020 20:00
643814,103886,1445,17/07/2020 20:00
978692,103886,1445,17/07/2020 20:00
981011,103886,1445,17/07/2020 19:00
501029,103886,1445,17/07/2020 19:00
800933,102842,1151,17/07/2020 18:00
1003685,103886,381,17/07/2020 18:00
224345,102842,1151,17/07/2020 18:00
501029,103886,1445,17/07/2020 18:00
1008983,102842,1151,17/07/2020 18:00
994091,103886,381,17/07/2020 17:30
895604,102842,248,17/07/2020 17:30
761984,103886,381,17/07/2020 17:30
999113,103886,381,17/07/2020 17:30
881453,96689,262,17/07/2020 17:05
874181,92282,332,17/07/2020 17:00
967376,102842,248,17/07/2020 17:00
895604,102842,248,17/07/2020 17:00
429149,92282,332,17/07/2020 17:00
530873,103946,248,17/07/2020 17:00
452627,88670,255,17/07/2020 17:00
3929,103946,248,17/07/2020 17:00
716021,105017,255,17/07/2020 17:00
1014767,92282,332,17/07/2020 17:00
151808,103946,248,17/07/2020 17:00
493901,103886,381,17/07/2020 16:30
895604,102842,248,17/07/2020 16:30
481733,103886,381,17/07/2020 16:30
1012904,103886,381,17/07/2020 16:30
986039,103886,381,17/07/2020 16:00
429149,92282,332,17/07/2020 16:00
798104,92282,332,17/07/2020 16:00
218636,95030,1151,17/07/2020 16:00
1014767,92282,332,17/07/2020 16:00
640361,103859,241,17/07/2020 16:00
875519,95981,325,17/07/2020 16:00
198500,103886,381,17/07/2020 16:00
1015463,100877,325,17/07/2020 16:00
542417,96689,262,17/07/2020 16:00
826358,102842,1151,17/07/2020 16:00
874181,92282,332,17/07/2020 16:00
683192,104369,1151,17/07/2020 16:00
902033,102842,1151,17/07/2020 15:45
50450,93878,325,17/07/2020 15:00
882860,93878,325,17/07/2020 15:00
1017251,100877,325,17/07/2020 15:00
755885,104807,1151,17/07/2020 14:30
713201,103886,381,17/07/2020 14:30
995471,100688,325,17/07/2020 14:00
924155,87707,1151,17/07/2020 14:00
1001759,100688,325,17/07/2020 14:00
989813,100688,325,17/07/2020 14:00
756338,87707,1151,17/07/2020 14:00
963032,87707,1151,17/07/2020 14:00
980939,103886,381,17/07/2020 13:45
984557,103886,381,17/07/2020 13:30
1005728,103886,381,17/07/2020 13:30
910424,102842,1151,17/07/2020 13:00
240791,102842,1151,17/07/2020 13:00
873443,100688,325,17/07/2020 13:00
97910,102842,1151,17/07/2020 13:00
987725,103886,1452,17/07/2020 13:00
763964,98561,332,17/07/2020 12:30
803474,98561,332,17/07/2020 12:30
326102,98561,332,17/07/2020 12:30
752879,98561,332,17/07/2020 12:30
272390,98561,332,17/07/2020 12:30
741278,98561,332,17/07/2020 12:30
967997,102005,332,17/07/2020 12:30
647828,98561,332,17/07/2020 12:30
212120,98561,332,17/07/2020 12:30
875168,98561,332,17/07/2020 12:30
786563,98561,332,17/07/2020 12:30
531773,98561,332,17/07/2020 12:30
994091,103886,381,17/07/2020 12:30
333830,98561,332,17/07/2020 12:30
745637,98561,332,17/07/2020 12:30
811733,98561,332,17/07/2020 12:30
169208,98561,332,17/07/2020 12:30
784667,98561,332,17/07/2020 12:30
824393,98561,332,17/07/2020 12:30
813677,98561,332,17/07/2020 12:30
837302,98561,332,17/07/2020 12:15
224345,105380,1151,17/07/2020 12:00
1019948,103886,381,17/07/2020 12:00
941801,105380,1151,17/07/2020 12:00
749759,102842,248,17/07/2020 12:00
816137,95030,1151,17/07/2020 12:00
1019810,103886,381,17/07/2020 12:00
1015766,103886,381,17/07/2020 11:45
996770,103886,381,17/07/2020 11:30
994937,103886,381,17/07/2020 11:30
531731,103946,248,17/07/2020 11:00
850196,102842,248,17/07/2020 11:00
798452,103946,248,17/07/2020 11:00
915995,103724,248,17/07/2020 11:00
386942,103724,248,17/07/2020 11:00
668351,102842,1151,17/07/2020 10:30
826358,102842,1151,17/07/2020 10:30
896999,102005,332,17/07/2020 10:00
920186,102005,332,17/07/2020 10:00
978248,103886,1445,17/07/2020 10:00
976442,103886,1445,17/07/2020 10:00
215963,92282,325,17/07/2020 10:00
801950,101321,325,17/07/2020 10:00
921713,102005,332,17/07/2020 10:00
969026,102005,332,17/07/2020 10:00
880727,102005,332,17/07/2020 10:00
967376,102842,248,17/07/2020 10:00
509366,103886,1452,17/07/2020 10:00
1010795,102005,332,17/07/2020 10:00
966299,102005,332,17/07/2020 10:00
924158,92282,325,17/07/2020 10:00
901757,102842,248,17/07/2020 10:00
680621,88670,262,17/07/2020 10:00
902033,102842,1151,17/07/2020 09:15
856772,103886,381,17/07/2020 09:15
931310,103373,241,00:58.4
1010795,102005,332,17/07/2020 09:00
155453,94112,332,17/07/2020 09:00
227870,102842,1151,17/07/2020 09:00
811100,97619,248,17/07/2020 09:00
901757,102842,248,17/07/2020 09:00
769559,95030,1151,17/07/2020 09:00
941780,105464,1151,17/07/2020 09:00
279242,97619,248,17/07/2020 09:00
921713,102005,332,17/07/2020 09:00
1019948,103886,381,17/07/2020 09:00
751448,90221,325,17/07/2020 09:00
966299,102005,332,17/07/2020 09:00
319883,94112,332,17/07/2020 09:00
415952,102842,248,17/07/2020 09:00
801950,101321,325,17/07/2020 09:00
664787,94112,332,17/07/2020 09:00
787325,103859,241,17/07/2020 09:00
920186,102005,332,17/07/2020 09:00
629450,95030,1151,17/07/2020 09:00
223220,102842,248,17/07/2020 08:30
1005815,104762,248,17/07/2020 08:30
770591,101720,1151,17/07/2020 08:30
475178,101999,332,17/07/2020 08:30
798515,101999,325,17/07/2020 08:30
953627,101999,332,17/07/2020 08:30
749513,359,248,17/07/2020 08:30
826358,102842,1151,17/07/2020 08:30
457589,90221,248,17/07/2020 08:15
279242,97619,248,17/07/2020 08:00
846335,92297,353,17/07/2020 08:00
280391,92615,248,17/07/2020 08:00
473315,92615,248,17/07/2020 08:00
224345,102842,1151,17/07/2020 08:00
200615,103931,248,17/07/2020 08:00
968243,102842,1151,17/07/2020 08:00
592253,92297,353,17/07/2020 08:00
947312,102842,248,17/07/2020 08:00
775787,92297,353,17/07/2020 08:00
200615,103931,1151,17/07/2020 08:00
541295,103823,248,17/07/2020 07:30
797393,101087,332,17/07/2020 07:30
1004087,101087,332,17/07/2020 07:30
948269,101999,332,17/07/2020 07:30
280391,92615,248,17/07/2020 07:30
842471,92297,353,17/07/2020 07:30
855884,94727,325,17/07/2020 07:30
473315,92615,248,17/07/2020 07:30
493901,103886,381,17/07/2020 07:15
212942,103373,241,00:21.4
261341,105143,325,17/07/2020 07:00
1012202,99878,332,17/07/2020 07:00
538634,105143,325,17/07/2020 07:00
484067,105311,332,17/07/2020 07:00
839642,92282,332,17/07/2020 07:00
756878,103724,248,17/07/2020 07:00
824393,98561,332,17/07/2020 07:00
753164,91391,248,17/07/2020 07:00
999464,99878,332,17/07/2020 07:00
895604,105086,1151,17/07/2020 07:00
923405,105164,325,17/07/2020 07:00
70121,105086,1151,17/07/2020 07:00
746369,105164,325,17/07/2020 07:00
927959,103724,1151,17/07/2020 07:00
859988,99596,332,17/07/2020 07:00
974822,102005,332,17/07/2020 07:00
850196,102842,248,17/07/2020 07:00
475700,103724,248,17/07/2020 07:00
800933,105038,248,17/07/2020 07:00
239495,98561,332,17/07/2020 07:00
373679,98561,332,17/07/2020 07:00
541295,103823,248,17/07/2020 07:00
901484,102842,248,17/07/2020 07:00
434897,101978,325,17/07/2020 06:45
898160,103724,1151,17/07/2020 06:30
953687,91877,248,17/07/2020 06:30
743213,105455,248,17/07/2020 06:30
1005701,103886,381,17/07/2020 06:15
761984,103886,381,17/07/2020 06:15
281669,104369,248,17/07/2020 06:00
549803,97619,248,17/07/2020 06:00
921698,95030,1151,17/07/2020 06:00
151898,103886,381,17/07/2020 06:00
984458,103856,381,17/07/2020 06:00
594932,105164,325,17/07/2020 06:00
872174,105164,325,17/07/2020 06:00
705302,105410,1151,17/07/2020 06:00
437153,103724,1151,17/07/2020 06:00
930878,98165,325,17/07/2020 06:00
891767,105164,325,17/07/2020 06:00
849089,105410,1151,17/07/2020 06:00
986864,105164,325,17/07/2020 06:00
1010948,104807,1151,17/07/2020 06:00
1003934,98561,332,17/07/2020 05:00
703895,102842,1151,17/07/2020 05:00
711323,98561,332,17/07/2020 05:00
160118,98561,332,17/07/2020 05:00
177734,103886,1452,17/07/2020 05:00
754388,98561,332,17/07/2020 05:00
686414,103886,1452,17/07/2020 05:00
891524,98561,332,17/07/2020 05:00
685373,103886,1452,17/07/2020 05:00
726587,98561,332,17/07/2020 05:00
976556,103886,1452,17/07/2020 05:00
85229,98561,332,17/07/2020 05:00
875618,102842,1151,17/07/2020 05:00
853094,103886,1452,17/07/2020 05:00
977678,103886,1452,17/07/2020 05:00
9455,103886,1452,17/07/2020 05:00
975884,98561,332,17/07/2020 05:00
982574,103886,1452,17/07/2020 05:00
239495,98561,332,17/07/2020 05:00
771065,103886,1452,17/07/2020 05:00
68495,103886,1452,17/07/2020 05:00
318917,103946,248,17/07/2020 05:00
981266,103886,1452,17/07/2020 05:00
984776,103886,1452,17/07/2020 05:00
131309,98561,332,17/07/2020 05:00
1018745,103886,1452,17/07/2020 05:00
689951,98561,332,17/07/2020 05:00
1001864,103886,1452,17/07/2020 05:00
1000913,103886,1452,17/07/2020 05:00
285539,98561,332,17/07/2020 05:00
984890,103886,1452,17/07/2020 05:00
62822,98561,332,17/07/2020 05:00
983720,103886,1452,17/07/2020 05:00
934943,98561,332,17/07/2020 05:00
473894,98561,332,17/07/2020 05:00
882860,93878,325,17/07/2020 05:00
734993,98561,248,17/07/2020 05:00
456611,103886,1452,17/07/2020 05:00
374816,98561,332,17/07/2020 05:00
643787,103886,1452,17/07/2020 05:00
783593,98561,332,17/07/2020 05:00
877433,103946,248,17/07/2020 05:00
386771,98561,332,17/07/2020 05:00
164972,102842,1151,17/07/2020 05:00
364703,103886,1452,17/07/2020 05:00
807995,103886,1452,17/07/2020 05:00
1014449,103886,1452,17/07/2020 05:00
982859,103886,1452,17/07/2020 05:00
16427,103886,1452,17/07/2020 05:00
374615,103373,1102,00:53.6
989099,103886,1452,17/07/2020 04:00
976679,103886,1452,17/07/2020 04:00
986573,103886,1452,17/07/2020 04:00
987692,103886,1452,17/07/2020 04:00
690734,100688,325,17/07/2020 03:00
314759,100688,325,17/07/2020 03:00
683192,100877,325,17/07/2020 03:00
132551,100688,325,17/07/2020 03:00
753839,100688,325,17/07/2020 03:00
504545,104774,332,17/07/2020 03:00
504545,104774,248,17/07/2020 03:00
1009295,100688,325,17/07/2020 03:00
744587,100688,325,17/07/2020 03:00
988574,103886,1452,17/07/2020 03:00
544229,104774,248,17/07/2020 03:00
754598,100688,325,17/07/2020 03:00
889241,100688,325,17/07/2020 03:00
807056,100688,325,17/07/2020 03:00
544229,104774,332,17/07/2020 03:00
538328,100688,325,17/07/2020 03:00
340091,100688,325,17/07/2020 03:00
194294,100688,325,17/07/2020 03:00
997358,100877,325,17/07/2020 03:00
935600,100877,325,17/07/2020 02:45
861542,100877,325,17/07/2020 02:30
847277,100877,325,17/07/2020 02:30
911693,100877,325,17/07/2020 02:30
1008023,100688,325,17/07/2020 02:00
977453,100688,325,17/07/2020 02:00
1008767,100688,248,17/07/2020 02:00
1009295,100688,325,17/07/2020 02:00
869564,93878,325,17/07/2020 02:00
726713,100688,325,17/07/2020 02:00
777086,100688,325,17/07/2020 02:00
1002257,100688,325,17/07/2020 02:00
979196,103886,1445,17/07/2020 01:00
695987,103886,1445,17/07/2020 01:00
31814,103886,1445,17/07/2020 01:00
647852,103886,1445,17/07/2020 01:00
1003445,104774,332,17/07/2020 01:00
1003448,104774,332,17/07/2020 01:00
18878,103886,1445,17/07/2020 01:00
485264,103886,1445,17/07/2020 01:00
799634,103886,1445,17/07/2020 01:00
979067,103886,1445,17/07/2020 01:00
1001579,104774,332,17/07/2020 01:00
986849,103886,1445,17/07/2020 01:00
591209,103886,1445,17/07/2020 01:00
933044,105014,325,16/07/2020 23:00
450659,103886,1445,16/07/2020 23:00
660986,105014,325,16/07/2020 23:00
1005551,105014,325,16/07/2020 23:00
892271,105014,325,16/07/2020 23:00
1003076,103886,1445,16/07/2020 23:00
1015082,105014,325,16/07/2020 23:00
668582,105014,325,16/07/2020 23:00
535691,103946,248,16/07/2020 23:00
774725,104774,332,16/07/2020 22:30
942002,104774,332,16/07/2020 22:30
897830,104774,332,16/07/2020 22:30
1002929,104774,332,16/07/2020 22:30
748382,103856,325,16/07/2020 22:30
95885,104774,248,16/07/2020 22:30
609404,104774,332,16/07/2020 22:30
976643,104774,332,16/07/2020 22:30
668351,104774,332,16/07/2020 22:30
820475,104774,332,16/07/2020 22:30
977501,104774,332,16/07/2020 22:30
745928,104774,332,16/07/2020 22:30
814559,104774,332,16/07/2020 22:30
895307,104774,332,16/07/2020 22:30
729326,104774,332,16/07/2020 22:30
716036,104774,248,16/07/2020 22:30
839324,104774,332,16/07/2020 22:30
397859,104774,332,16/07/2020 22:30
766235,104774,332,16/07/2020 22:30
330614,104774,332,16/07/2020 22:30
1003613,100688,325,16/07/2020 22:00
912335,100688,325,16/07/2020 22:00
846521,100688,325,16/07/2020 22:00
981482,103886,1445,16/07/2020 22:00
866648,100688,325,16/07/2020 22:00
87371,104906,248,16/07/2020 22:00
840704,100688,325,16/07/2020 22:00
953435,100688,325,16/07/2020 22:00
676916,100688,325,16/07/2020 22:00
930317,100688,325,16/07/2020 22:00
875681,100688,325,16/07/2020 22:00
223991,100688,325,16/07/2020 22:00
951413,100688,325,16/07/2020 22:00
596675,100688,325,16/07/2020 22:00
885176,100688,325,16/07/2020 22:00
1008245,103886,1445,16/07/2020 22:00
269363,100688,325,16/07/2020 22:00
895511,100688,325,16/07/2020 22:00
174560,100688,325,16/07/2020 22:00
979985,103886,1445,16/07/2020 22:00
977456,100688,325,16/07/2020 22:00
1003451,100688,325,16/07/2020 22:00
750641,100688,325,16/07/2020 22:00
924155,95030,1151,16/07/2020 21:30
766235,104774,332,16/07/2020 21:30
1002929,104774,332,16/07/2020 21:30
397859,104774,332,16/07/2020 21:30
977501,104774,332,16/07/2020 21:30
820475,104774,332,16/07/2020 21:30
814559,104774,332,16/07/2020 21:30
807017,92780,332,16/07/2020 21:30
976643,104774,332,16/07/2020 21:30
706325,103886,1445,16/07/2020 21:00
993803,103886,1445,16/07/2020 21:00
487637,102842,1151,16/07/2020 21:00
1002041,103886,1445,16/07/2020 21:00
801941,102842,276,16/07/2020 21:00
977894,103886,1445,16/07/2020 21:00
976340,103886,1445,16/07/2020 21:00
54497,102842,1151,16/07/2020 21:00
105224,102842,276,16/07/2020 21:00
304946,103886,1445,16/07/2020 20:00
643814,103886,1445,16/07/2020 20:00
96512,103886,1445,16/07/2020 20:00
827069,103886,1445,16/07/2020 20:00
1004753,103886,1445,16/07/2020 20:00
994610,103886,1445,16/07/2020 20:00
168179,101816,381,16/07/2020 19:00
